"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Monaco","MCO","Part time employment, male (% of total male employment)","SL.TLF.PART.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Labor force with advanced education (% of total working-age population with advanced education)","SL.TLF.ADVN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.9799995422363","","","","","",
"Monaco","MCO","Average working hours of children, working only, male, ages 7-14 (hours per week)","SL.TLF.0714.WK.MA.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Child employment in services, female (% of female economically active children ages 7-14)","SL.SRV.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)","SL.FAM.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Self-employed, female (% of female employment) (modeled ILO estimate)","SL.EMP.SELF.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Annualized average growth rate in per capita real survey mean consumption or income, total population (%)","SI.SPR.PCAP.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Multidimensional poverty headcount ratio (% of total population)","SI.POV.MDIM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Domestic private health expenditure (% of current health expenditure)","SH.XPD.PVTD.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.96951294","19.90364265","19.79962158","18.99695587","18.87977791","18.93482971","19.15949821","19.82242775","19.44152069","18.66745377","18.55516624","18.84419823","18.69820595","18.87885666","18.99749947","19.11814308","14.4707098","14.18418407","14.29303551","15.03576469","","",
"Monaco","MCO","UHC service coverage index","SH.UHC.SRVS.CV.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75","","","","","79","","","","","81","","","","","83","","84","","85","","",
"Monaco","MCO","Prevalence of severe wasting, weight for height (% of children under 5)","SH.SVR.WAST.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","People using safely managed sanitation services, urban (% of urban population)","SH.STA.SMSS.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","",
"Monaco","MCO","Prevalence of underweight, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)","SH.STA.AIRP.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Specialist surgical workforce (per 100,000 population)","SH.MED.SAOP.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","195.6","","","","","","","",
"Monaco","MCO","Antiretroviral therapy coverage (% of people living with HIV)","SH.HIV.ARTC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","","","","","","","","","","","","","","","","","","","","","","","","","","8.5","8.2","7.8","7.5","7.2","6.9","6.6","6.3","6","5.8","5.5","5.3","5.1","4.9","4.7","4.6","4.4","4.3","4.2","4.1","4","3.9","3.8","3.7","3.6","3.6","3.5","3.4","3.3","3.2","3.1","3.1","3","2.9","2.8","2.7","",
"Monaco","MCO","Number of deaths ages 10-14 years","SH.DTH.1014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",
"Monaco","MCO","Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of ever-partnered women ages 15-49)","SG.VAW.1549.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)","SE.XPD.CTER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)","SE.TER.CUAT.DO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Trained teachers in lower secondary education, male (% of male teachers)","SE.SEC.TCAQ.LO.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.0769195556641","84","84.4444427490234",
"Monaco","MCO","Pupil-teacher ratio, secondary","SE.SEC.ENRL.TC.ZS","","","","","","","","","","","","16.97917","11.26991","","","","","","10.23551","","","","","","","","","","","","","","11.25197","","10.30909","10.25448","10.12892","10.27046","","10.29643","","10.76449","","","11.11191","","","","5.80925","","","","","","","8.12069","","8.54364","","","","",
"Monaco","MCO","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Trained teachers in primary education, male (% of male teachers)","SE.PRM.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.8387107849121","81.5789489746094","77.7777786254883",
"Monaco","MCO","Net intake rate in grade 1, male (% of official school-age population)","SE.PRM.NINT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)","SE.PRM.CUAT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Coverage of social insurance programs (% of population)","per_si_allsi.cov_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Coverage of unemployment benefits and ALMP (% of population)","per_lm_alllm.cov_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monaco","MCO","Taxes less subsidies on products (current LCU)","NY.TAX.NIND.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
